1,0.594084,1.56189
1,0.559022,1.56256
1,0.523905,1.56328
1,0.488787,1.56398
1,0.453731,1.56468
1,0.575991,1.53183
1,0.540874,1.53248
1,0.505717,1.5332
1,0.470608,1.53394
1,0.557863,1.50175
1,0.522687,1.50241
1,0.487513,1.50317
1,0.539685,1.47174
1,0.504469,1.47246
1,0.555108,1.72955
1,0.571713,1.69859
1,0.588227,1.66754
1,0.604671,1.63645
1,0.620979,1.60541
1,0.590583,1.72831
1,0.607124,1.69727
1,0.62353,1.66612
1,0.639814,1.63501
1,0.626114,1.7269
1,0.642495,1.69576
1,0.658747,1.66461
1,0.661553,1.7253
1,0.677762,1.69412
1,0.701527,1.41204
1,0.684923,1.443
1,0.668408,1.47405
1,0.651964,1.50514
1,0.635655,1.53619
1,0.666053,1.41328
1,0.649511,1.44433
1,0.633105,1.47548
1,0.616821,1.50658
1,0.630521,1.41469
1,0.61414,1.44584
1,0.597887,1.47699
1,0.595082,1.41629
1,0.145764,1.27935
1,0.0873898,1.30288
1,0.123524,1.3072
1,0.101615,1.33514
1,0.141121,1.40363
1,0.121983,1.43332
1,0.124564,1.37241
1,0.105428,1.40216
1,0.0864624,1.43195
1,0.0887014,1.37102
1,0.0697321,1.40087
1,0.0798961,1.20766
1,0.0647509,1.17556
1,0.117087,1.2119
1,0.102389,1.17958
1,0.0873334,1.14731
1,0.154178,1.21663
1,0.140045,1.18408
1,0.125476,1.1516
1,0.110538,1.11921
1,0.240245,1.25286
1,0.370161,1.22213
1,0.332839,1.2217
1,0.295459,1.22168
1,0.258157,1.22213
1,0.351879,1.19153
1,0.314151,1.19131
1,0.276416,1.19154
1,0.408188,1.28426
1,0.388113,1.37512
1,0.406726,1.34506
1,0.425597,1.31508
1,0.423923,1.3759
1,0.442766,1.34599
1,0.459659,1.37695
1,0.563577,1.17558
1,0.548397,1.20766
1,0.540968,1.14732
1,0.525922,1.17959
1,0.511229,1.21192
1,0.517783,1.11922
1,0.502809,1.1516
1,0.488289,1.18411
1,0.474122,1.21664
1,0.493931,1.09135
1,0.479148,1.12381
1,0.464739,1.15643
1,0.450765,1.1891
1,0.437177,1.2218
1,0.454853,1.0963
1,0.440674,1.12899
1,0.426867,1.16178
1,0.41349,1.19459
1,0.416014,1.10185
1,0.402474,1.13471
1,0.389299,1.16764
1,0.570223,1.23849
1,0.48253,1.27934
1,0.518932,1.2748
1,0.555432,1.27063
1,0.504796,1.30721
1,0.54093,1.30289
1,0.526684,1.33514
1,0.53964,1.371
1,0.558583,1.40088
1,0.50375,1.37241
1,0.522901,1.40215
1,0.541842,1.43196
1,0.487215,1.40361
1,0.506326,1.43331
1,0.618357,1.24618
1,0.639065,1.27518
1,0.65947,1.30432
1,0.679528,1.33359
1,0.699266,1.36289
1,0.602492,1.27784
1,0.623121,1.30679
1,0.643478,1.33587
1,0.663502,1.36502
1,0.586891,1.30957
1,0.607443,1.33847
1,0.627742,1.36744
1,0.571571,1.34133
1,0.592065,1.3701
